Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2022-03-07 00:00:00+01:00,9.913952827453613,9.913952827453613,9.913952827453613,9.913952827453613,0,0.0,0.0,0.0
2022-03-08 00:00:00+01:00,9.806511878967285,9.806511878967285,9.806511878967285,9.806511878967285,0,0.0,0.0,0.0
2022-03-09 00:00:00+01:00,9.796743392944336,9.796743392944336,9.796743392944336,9.796743392944336,0,0.0,0.0,0.0
2022-03-10 00:00:00+01:00,9.650232315063477,9.650232315063477,9.650232315063477,9.650232315063477,0,0.0,0.0,0.0
2022-03-11 00:00:00+01:00,9.025115966796875,9.025115966796875,9.025115966796875,9.025115966796875,0,0.0,0.0,0.0
2022-03-14 00:00:00+01:00,8.409767150878906,8.409767150878906,8.409767150878906,8.409767150878906,0,0.0,0.0,0.0
2022-03-16 00:00:00+01:00,9.874883651733398,9.874883651733398,9.874883651733398,9.874883651733398,0,0.0,0.0,0.0
2022-03-17 00:00:00+01:00,9.777209281921387,9.777209281921387,9.777209281921387,9.777209281921387,0,0.0,0.0,0.0
2022-03-18 00:00:00+01:00,9.650232315063477,9.650232315063477,9.650232315063477,9.650232315063477,0,0.0,0.0,0.0
2022-03-21 00:00:00+01:00,10.001859664916992,10.001859664916992,10.001859664916992,10.001859664916992,0,0.0,0.0,0.0
2022-03-22 00:00:00+01:00,10.079999923706055,10.079999923706055,10.079999923706055,10.079999923706055,0,0.0,0.0,0.0
2022-03-23 00:00:00+01:00,9.99209213256836,9.99209213256836,9.99209213256836,9.99209213256836,0,0.0,0.0,0.0
2022-03-24 00:00:00+01:00,9.669767379760742,9.669767379760742,9.669767379760742,9.669767379760742,0,0.0,0.0,0.0
2022-03-25 00:00:00+01:00,9.806511878967285,9.806511878967285,9.806511878967285,9.806511878967285,0,0.0,0.0,0.0
2022-03-28 00:00:00+02:00,9.865116119384766,9.865116119384766,9.865116119384766,9.865116119384766,0,0.0,0.0,0.0
2022-03-29 00:00:00+02:00,9.933487892150879,9.933487892150879,9.933487892150879,9.933487892150879,0,0.0,0.0,0.0
2022-03-30 00:00:00+02:00,9.816279411315918,9.816279411315918,9.816279411315918,9.816279411315918,0,0.0,0.0,0.0
2022-03-31 00:00:00+02:00,9.953022956848145,9.953022956848145,9.953022956848145,9.953022956848145,0,0.0,0.0,0.0
2022-04-05 00:00:00+02:00,10.079999923706055,10.079999923706055,10.079999923706055,10.079999923706055,0,0.0,0.0,0.0
2022-04-06 00:00:00+02:00,9.943256378173828,9.943256378173828,9.943256378173828,9.943256378173828,0,0.0,0.0,0.0
2022-04-07 00:00:00+02:00,9.982325553894043,9.982325553894043,9.982325553894043,9.982325553894043,0,0.0,0.0,0.0
2022-04-08 00:00:00+02:00,9.552557945251465,9.552557945251465,9.552557945251465,9.552557945251465,0,0.0,0.0,0.0
2022-04-11 00:00:00+02:00,9.728371620178223,9.728371620178223,9.728371620178223,9.728371620178223,0,0.0,0.0,0.0
2022-04-12 00:00:00+02:00,9.806511878967285,9.806511878967285,9.806511878967285,9.806511878967285,0,0.0,0.0,0.0
2022-04-13 00:00:00+02:00,9.82604694366455,9.82604694366455,9.82604694366455,9.82604694366455,0,0.0,0.0,0.0
2022-04-14 00:00:00+02:00,9.65999984741211,9.65999984741211,9.65999984741211,9.65999984741211,0,0.0,0.0,0.0
2022-04-19 00:00:00+02:00,9.493953704833984,9.493953704833984,9.493953704833984,9.493953704833984,0,0.0,0.0,0.0
2022-04-20 00:00:00+02:00,9.17162799835205,9.17162799835205,9.17162799835205,9.17162799835205,0,0.0,0.0,0.0
2022-04-21 00:00:00+02:00,9.249767303466797,9.249767303466797,9.249767303466797,9.249767303466797,0,0.0,0.0,0.0
2022-04-22 00:00:00+02:00,8.868837356567383,8.868837356567383,8.868837356567383,8.868837356567383,0,0.0,0.0,0.0
2022-04-25 00:00:00+02:00,8.966511726379395,8.966511726379395,8.966511726379395,8.966511726379395,0,0.0,0.0,0.0
2022-04-26 00:00:00+02:00,9.132558822631836,9.132558822631836,9.132558822631836,9.132558822631836,0,0.0,0.0,0.0
2022-04-27 00:00:00+02:00,9.327906608581543,9.327906608581543,9.327906608581543,9.327906608581543,0,0.0,0.0,0.0
2022-04-28 00:00:00+02:00,9.806511878967285,9.806511878967285,9.806511878967285,9.806511878967285,0,0.0,0.0,0.0
2022-05-04 00:00:00+02:00,9.630697250366211,9.630697250366211,9.630697250366211,9.630697250366211,0,0.0,0.0,0.0
2022-05-05 00:00:00+02:00,9.239999771118164,9.239999771118164,9.239999771118164,9.239999771118164,0,0.0,0.0,0.0
2022-05-06 00:00:00+02:00,9.210698127746582,9.210698127746582,9.210698127746582,9.210698127746582,0,0.0,0.0,0.0
2022-05-09 00:00:00+02:00,9.034883499145508,9.034883499145508,9.034883499145508,9.034883499145508,0,0.0,0.0,0.0
2022-05-10 00:00:00+02:00,9.181394577026367,9.181394577026367,9.181394577026367,9.181394577026367,0,0.0,0.0,0.0
2022-05-11 00:00:00+02:00,9.04465103149414,9.04465103149414,9.04465103149414,9.04465103149414,0,0.0,0.0,0.0
2022-05-12 00:00:00+02:00,9.269302368164062,9.269302368164062,9.269302368164062,9.269302368164062,0,0.0,0.0,0.0
2022-05-13 00:00:00+02:00,9.279069900512695,9.279069900512695,9.279069900512695,9.279069900512695,0,0.0,0.0,0.0
2022-05-16 00:00:00+02:00,9.542791366577148,9.542791366577148,9.542791366577148,9.542791366577148,0,0.0,0.0,0.0
2022-05-17 00:00:00+02:00,9.493953704833984,9.493953704833984,9.493953704833984,9.493953704833984,0,0.0,0.0,0.0
