Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2022-03-07 00:00:00+01:00,165.91000366210938,165.91000366210938,165.91000366210938,165.91000366210938,0,0.0,0.0,0.0
2022-03-08 00:00:00+01:00,164.0800018310547,164.0800018310547,164.0800018310547,164.0800018310547,0,0.0,0.0,0.0
2022-03-09 00:00:00+01:00,167.47000122070312,167.47000122070312,167.47000122070312,167.47000122070312,0,0.0,0.0,0.0
2022-03-10 00:00:00+01:00,166.08999633789062,166.08999633789062,166.08999633789062,166.08999633789062,0,0.0,0.0,0.0
2022-03-11 00:00:00+01:00,164.3800048828125,164.3800048828125,164.3800048828125,164.3800048828125,0,0.0,0.0,0.0
2022-03-14 00:00:00+01:00,162.77000427246094,162.77000427246094,162.77000427246094,162.77000427246094,0,0.0,0.0,0.0
2022-03-15 00:00:00+01:00,165.77999877929688,165.77999877929688,165.77999877929688,165.77999877929688,0,0.0,0.0,0.0
2022-03-16 00:00:00+01:00,170.32000732421875,170.32000732421875,170.32000732421875,170.32000732421875,0,0.0,0.0,0.0
2022-03-17 00:00:00+01:00,170.5399932861328,170.5399932861328,170.5399932861328,170.5399932861328,0,0.0,0.0,0.0
2022-03-18 00:00:00+01:00,173.3000030517578,173.3000030517578,173.3000030517578,173.3000030517578,0,0.0,0.0,0.0
2022-03-21 00:00:00+01:00,171.94000244140625,171.94000244140625,171.94000244140625,171.94000244140625,0,0.0,0.0,0.0
2022-03-22 00:00:00+01:00,174.39999389648438,174.39999389648438,174.39999389648438,174.39999389648438,0,0.0,0.0,0.0
2022-03-23 00:00:00+01:00,172.05999755859375,172.05999755859375,172.05999755859375,172.05999755859375,0,0.0,0.0,0.0
2022-03-24 00:00:00+01:00,173.39999389648438,173.39999389648438,173.39999389648438,173.39999389648438,0,0.0,0.0,0.0
2022-03-25 00:00:00+01:00,173.86000061035156,173.86000061035156,173.86000061035156,173.86000061035156,0,0.0,0.0,0.0
2022-03-28 00:00:00+02:00,175.3300018310547,175.3300018310547,175.3300018310547,175.3300018310547,0,0.0,0.0,0.0
2022-03-29 00:00:00+02:00,177.02999877929688,177.02999877929688,177.02999877929688,177.02999877929688,0,0.0,0.0,0.0
2022-03-30 00:00:00+02:00,175.35000610351562,175.35000610351562,175.35000610351562,175.35000610351562,0,0.0,0.0,0.0
2022-03-31 00:00:00+02:00,173.3699951171875,173.3699951171875,173.3699951171875,173.3699951171875,0,0.0,0.0,0.0
2022-04-01 00:00:00+02:00,175.32000732421875,175.32000732421875,175.32000732421875,175.32000732421875,0,0.0,0.0,0.0
2022-04-04 00:00:00+02:00,177.7899932861328,177.7899932861328,177.7899932861328,177.7899932861328,0,0.0,0.0,0.0
2022-04-05 00:00:00+02:00,177.1999969482422,177.1999969482422,177.1999969482422,177.1999969482422,0,0.0,0.0,0.0
2022-04-06 00:00:00+02:00,174.88999938964844,174.88999938964844,174.88999938964844,174.88999938964844,0,0.0,0.0,0.0
2022-04-07 00:00:00+02:00,175.1999969482422,175.1999969482422,175.1999969482422,175.1999969482422,0,0.0,0.0,0.0
2022-04-08 00:00:00+02:00,175.60000610351562,175.60000610351562,175.60000610351562,175.60000610351562,0,0.0,0.0,0.0
2022-04-11 00:00:00+02:00,173.27000427246094,173.27000427246094,173.27000427246094,173.27000427246094,0,0.0,0.0,0.0
2022-04-12 00:00:00+02:00,173.3800048828125,173.3800048828125,173.3800048828125,173.3800048828125,0,0.0,0.0,0.0
2022-04-13 00:00:00+02:00,175.52999877929688,175.52999877929688,175.52999877929688,175.52999877929688,0,0.0,0.0,0.0
2022-04-14 00:00:00+02:00,175.4600067138672,175.4600067138672,175.4600067138672,175.4600067138672,0,0.0,0.0,0.0
2022-04-19 00:00:00+02:00,176.63999938964844,176.63999938964844,176.63999938964844,176.63999938964844,0,0.0,0.0,0.0
2022-04-20 00:00:00+02:00,175.17999267578125,175.17999267578125,175.17999267578125,175.17999267578125,0,0.0,0.0,0.0
2022-04-21 00:00:00+02:00,173.97000122070312,173.97000122070312,173.97000122070312,173.97000122070312,0,0.0,0.0,0.0
2022-04-22 00:00:00+02:00,171.41000366210938,171.41000366210938,171.41000366210938,171.41000366210938,0,0.0,0.0,0.0
2022-04-25 00:00:00+02:00,173.07000732421875,173.07000732421875,173.07000732421875,173.07000732421875,0,0.0,0.0,0.0
2022-04-26 00:00:00+02:00,169.86000061035156,169.86000061035156,169.86000061035156,169.86000061035156,0,0.0,0.0,0.0
2022-04-27 00:00:00+02:00,172.30999755859375,172.30999755859375,172.30999755859375,172.30999755859375,0,0.0,0.0,0.0
2022-04-28 00:00:00+02:00,176.42999267578125,176.42999267578125,176.42999267578125,176.42999267578125,0,0.0,0.0,0.0
2022-04-29 00:00:00+02:00,171.38999938964844,171.38999938964844,171.38999938964844,171.38999938964844,0,0.0,0.0,0.0
2022-05-02 00:00:00+02:00,171.80999755859375,171.80999755859375,171.80999755859375,171.80999755859375,0,0.0,0.0,0.0
