Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2022-03-07 00:00:00+01:00,163.13929748535156,163.13929748535156,163.13929748535156,163.13929748535156,0,0.0,0.0,0.0
2022-03-08 00:00:00+01:00,161.49586486816406,161.49586486816406,161.49586486816406,161.49586486816406,0,0.0,0.0,0.0
2022-03-09 00:00:00+01:00,169.0323944091797,169.0323944091797,169.0323944091797,169.0323944091797,0,0.0,0.0,0.0
2022-03-10 00:00:00+01:00,167.70985412597656,167.70985412597656,167.70985412597656,167.70985412597656,0,0.0,0.0,0.0
2022-03-11 00:00:00+01:00,169.9659423828125,169.9659423828125,169.9659423828125,169.9659423828125,0,0.0,0.0,0.0
2022-03-14 00:00:00+01:00,172.00811767578125,172.00811767578125,172.00811767578125,172.00811767578125,0,0.0,0.0,0.0
2022-03-15 00:00:00+01:00,171.1134490966797,171.1134490966797,171.1134490966797,171.1134490966797,0,0.0,0.0,0.0
2022-03-16 00:00:00+01:00,176.6175537109375,176.6175537109375,176.6175537109375,176.6175537109375,0,0.0,0.0,0.0
2022-03-17 00:00:00+01:00,178.06651306152344,178.06651306152344,178.06651306152344,178.06651306152344,0,0.0,0.0,0.0
2022-03-18 00:00:00+01:00,179.15565490722656,179.15565490722656,179.15565490722656,179.15565490722656,0,0.0,0.0,0.0
2022-03-21 00:00:00+01:00,179.8558349609375,179.8558349609375,179.8558349609375,179.8558349609375,0,0.0,0.0,0.0
2022-03-22 00:00:00+01:00,180.692138671875,180.692138671875,180.692138671875,180.692138671875,0,0.0,0.0,0.0
2022-03-23 00:00:00+01:00,179.33070373535156,179.33070373535156,179.33070373535156,179.33070373535156,0,0.0,0.0,0.0
2022-03-24 00:00:00+01:00,179.00979614257812,179.00979614257812,179.00979614257812,179.00979614257812,0,0.0,0.0,0.0
2022-03-25 00:00:00+01:00,178.77639770507812,178.77639770507812,178.77639770507812,178.77639770507812,0,0.0,0.0,0.0
2022-03-28 00:00:00+02:00,179.69052124023438,179.69052124023438,179.69052124023438,179.69052124023438,0,0.0,0.0,0.0
2022-03-29 00:00:00+02:00,183.8331756591797,183.8331756591797,183.8331756591797,183.8331756591797,0,0.0,0.0,0.0
2022-03-30 00:00:00+02:00,182.36477661132812,182.36477661132812,182.36477661132812,182.36477661132812,0,0.0,0.0,0.0
